media_movil_6m,lag_3,vix,oro_return,eurusd,lag_12,lag_6,volatilidad_3m,inflacion_usa,sp500_return,tipos_fed,curva10Y2Y,activo_return,target,tipos_fed_lag1,tipos_fed_lag3,tipos_fed_lag6,inflacion_usa_lag1,inflacion_usa_lag3,inflacion_usa_lag6,vix_lag1,vix_lag2,vix_lag3,curva10Y2Y_lag1,curva10Y2Y_lag3
0.5457759946584702,-0.006145115571516202,16.270000457763672,0.023405749957616573,1.283202886581421,0.10472943230126286,-0.04659766295502088,0.15124211149892494,0.03190914007571655,0.014014243690939843,1.76,1.49,0.3522579168005684,0.27957978006665885,1.61,1.26,1.0,0.025391680172879516,0.02939575394665228,0.022925764192139875,13.34000015258789,15.289999961853027,15.319999694824219,1.51,1.82
0.64313076933225,0.06648105850046515,13.239999771118164,0.053208839656869955,1.3298048973083496,-0.08650008090934103,0.08843986590526876,0.11687790158208483,0.03621621621621607,0.03859493629597055,1.93,1.34,0.27957978006665885,-0.03952229377219352,1.76,1.43,1.0,0.03190914007571655,0.025474254742547275,0.028977583378895444,16.270000457763672,13.34000015258789,15.289999961853027,1.49,1.72
0.7226826101541519,0.12351368227282733,13.289999961853027,-0.030578303049499378,1.3565024137496948,0.02199835892069313,0.15965794086063934,0.20840664516109167,0.033423180592991875,0.03245821284320516,2.16,1.16,-0.03952229377219352,0.19409909454639718,1.93,1.61,1.03,0.03621621621621607,0.025391680172879516,0.03167667941015839,13.239999771118164,16.270000457763672,13.34000015258789,1.34,1.51
0.8339451551437378,0.3522579168005684,12.819999694824219,-0.03588574218749996,1.305193305015564,0.055685639837179224,-0.006145115571516202,0.16518274435968186,0.028448738593666034,-0.025290467442294018,2.28,0.85,0.19409909454639718,0.16671067733242384,2.16,1.76,1.26,0.033423180592991875,0.03190914007571655,0.02939575394665228,13.289999961853027,13.239999771118164,16.270000457763672,1.16,1.49
0.9718499282995859,0.27957978006665885,12.079999923706055,0.034850670062718025,1.3217023611068726,0.06028392839775121,0.06648105850046515,0.12771133912593038,0.030530262453133394,0.018903346132113308,2.5,0.77,0.16671067733242384,-0.07111073862109518,2.28,1.93,1.43,0.028448738593666034,0.03621621621621607,0.025474254742547275,12.819999694824219,13.289999961853027,13.239999771118164,0.85,1.34
1.0831873913606007,-0.03952229377219352,14.020000457763672,-0.01786938784185277,1.2966973781585693,0.13043434871145432,0.12351368227282733,0.14585689727283643,0.032068412613575736,-0.01911765556028966,2.63,0.7,-0.07111073862109518,-0.13462902138440014,2.5,2.16,1.61,0.030530262453133394,0.033423180592991875,0.025391680172879516,12.079999923706055,12.819999694824219,13.289999961853027,0.77,1.16
1.1324265996615093,0.19409909454639718,15.3100004196167,0.014695562429623443,1.292306900024414,-0.04659766295502088,0.3522579168005684,0.15884962079174234,0.03361792956243326,-0.020108582083263493,2.79,0.55,-0.13462902138440014,0.10260664521530294,2.63,2.28,1.76,0.032068412613575736,0.028448738593666034,0.03190914007571655,14.020000457763672,12.079999923706055,12.819999694824219,0.7,0.85
1.1635631918907166,0.16671067733242384,13.289999961853027,0.00036206398448723753,1.2307995557785034,0.08843986590526876,0.27957978006665885,0.12280951591737982,0.02869287991498415,0.02995204663120865,3.0,0.4,0.10260664521530294,-0.07419445864799334,2.79,2.5,1.93,0.03361792956243326,0.030530262453133394,0.03621621621621607,15.3100004196167,14.020000457763672,12.079999923706055,0.55,0.77
1.1865848700205486,-0.07111073862109518,12.039999961853027,0.001706269722869358,1.2091021537780762,0.15965794086063934,-0.03952229377219352,0.1232826888411522,0.02541026998411855,-0.00014271417986777557,3.04,0.28,-0.07419445864799334,0.1586512973619778,3.0,2.63,2.16,0.02869287991498415,0.032068412613575736,0.033423180592991875,13.289999961853027,15.3100004196167,14.020000457763672,0.4,0.7
1.2075589100519817,-0.13462902138440014,11.569999694824219,-0.013764625106704731,1.2124004364013672,-0.006145115571516202,0.19409909454639718,0.12152968049916646,0.03067160232681121,0.03596828690361842,3.26,0.26,0.1586512973619778,0.09941462588276728,3.04,2.79,2.28,0.02541026998411855,0.03361792956243326,0.028448738593666034,12.039999961853027,13.289999961853027,15.3100004196167,0.28,0.55
1.2176963686943054,0.10260664521530294,12.600000381469727,0.009071863112013467,1.234095573425293,0.06648105850046515,0.16671067733242384,0.12101394105046996,0.03646934460887952,-0.011222104598600069,3.5,0.18,0.09941462588276728,0.1433142947324746,3.26,3.0,2.5,0.03067160232681121,0.02869287991498415,0.030530262453133394,11.569999694824219,12.039999961853027,13.289999961853027,0.26,0.4
1.2773229082425435,-0.07419445864799334,11.920000076293945,0.08114341447107298,1.2028049230575562,0.12351368227282733,-0.07111073862109518,0.030744614224032053,0.04741833508956805,0.00694902431673361,3.62,0.16,0.1433142947324746,0.07424003312859262,3.5,3.04,2.63,0.03646934460887952,0.02541026998411855,0.032068412613575736,12.600000381469727,11.569999694824219,12.039999961853027,0.18,0.28
1.3848403096199036,0.1586512973619778,15.319999694824219,-0.00831555201809031,1.1988970041275024,0.3522579168005684,-0.13462902138440014,0.03495758063132624,0.04350104821802936,-0.01774077993231349,3.78,0.17,0.07424003312859262,0.17763430412931647,3.62,3.26,2.79,0.04741833508956805,0.03067160232681121,0.03361792956243326,11.920000076293945,12.600000381469727,11.569999694824219,0.16,0.26
1.5249672929445903,0.09941462588276728,12.0600004196167,0.06342721912034177,1.1804981231689453,0.27957978006665885,0.10260664521530294,0.05266164312047878,0.03338549817423053,0.035186096519093324,4.0,0.07,0.17763430412931647,0.06001227707038881,3.78,3.5,3.0,0.04350104821802936,0.03646934460887952,0.02869287991498415,15.319999694824219,11.920000076293945,12.600000381469727,0.17,0.18
1.700151006380717,0.1433142947324746,12.069999694824219,0.04549124384303549,1.184399127960205,-0.03952229377219352,-0.07419445864799334,0.06419728131272903,0.03338549817423053,-0.0009523493171964548,4.16,-0.02,0.06001227707038881,0.05035428392056707,4.0,3.62,3.04,0.03338549817423053,0.04741833508956805,0.02541026998411855,12.0600004196167,15.319999694824219,11.920000076293945,0.07,0.16
1.8642484744389851,0.07424003312859262,12.949999809265137,0.03175807792245822,1.2148454189300537,0.19409909454639718,0.1586512973619778,0.07086186283358252,0.04018789144050117,0.025466771341108085,4.29,-0.01,0.05035428392056707,-0.09296813082141486,4.16,3.78,3.26,0.03338549817423053,0.04350104821802936,0.03067160232681121,12.069999694824219,12.0600004196167,15.319999694824219,-0.02,0.17
1.9721150994300842,0.17763430412931647,12.34000015258789,0.05262743548413118,1.1930042505264282,0.16671067733242384,0.09941462588276728,0.08567146218539093,0.0363825363825363,0.0004531577283561905,4.49,-0.14,-0.09296813082141486,-0.08424519352813076,4.29,4.0,3.5,0.04018789144050117,0.03338549817423053,0.03646934460887952,12.949999809265137,12.069999694824219,12.0600004196167,-0.01,0.07
2.017608940601349,0.06001227707038881,11.390000343322754,0.03596868426847033,1.2115044593811035,-0.07111073862109518,0.1433142947324746,0.08034760267317417,0.03417918177110302,0.011095810408889628,4.59,0.04,-0.08424519352813076,0.12228903530041624,4.49,4.16,3.62,0.0363825363825363,0.03338549817423053,0.04741833508956805,12.34000015258789,12.949999809265137,12.069999694824219,-0.14,-0.02
2.0815298358599343,0.05035428392056707,11.59000015258789,0.12031626240753579,1.2624987363815308,-0.13462902138440014,0.07424003312859262,0.12183877658585453,0.03613835828600931,0.01215565291784415,4.79,0.2,0.12228903530041624,-0.15087340445398634,4.59,4.29,3.78,0.03417918177110302,0.04018789144050117,0.04350104821802936,11.390000343322754,12.34000015258789,12.949999809265137,0.04,-0.01
2.041329582532247,-0.09296813082141486,16.440000534057617,-0.014268161962474157,1.2816076278686523,0.10260664521530294,0.17763430412931647,0.1424274228402899,0.03977272727272729,-0.030916916538203165,4.94,0.08,-0.15087340445398634,-0.04182714488326522,4.79,4.49,4.0,0.03613835828600931,0.0363825363825363,0.03338549817423053,11.59000015258789,11.390000343322754,12.34000015258789,0.2,-0.14
