media_movil_12m,oro_return,volatilidad_3m,vix,curva10Y2Y,inflacion_usa,lag_3,lag_12,lag_2,sp500_return,tipos_fed,activo_return,target,tipos_fed_lag1,tipos_fed_lag3,tipos_fed_lag6,inflacion_usa_lag1,inflacion_usa_lag3,inflacion_usa_lag6,vix_lag1,vix_lag2,vix_lag3,curva10Y2Y_lag1,curva10Y2Y_lag3
4.877403795719147,0.01968522698815911,0.10124517698206736,22.940000534057617,1.47,0.054975120783418374,0.2121950456031576,0.07964584790552642,0.08508199768690416,-0.009859371185302779,2.01,-0.05070493093483386,0.06656179706820753,2.0,2.28,3.94,0.04935966105947864,0.039037609759888126,0.04294695655165981,23.950000762939453,17.829999923706055,20.790000915527344,1.36,1.48
4.954861621061961,-0.09257034069490722,0.09112862027116683,20.649999618530273,1.47,0.053080171620912386,0.08508199768690416,0.05100184615667325,-0.11290062873209994,0.012190464669121548,2.0,0.06656179706820753,-0.32955803116524607,2.01,1.98,2.98,0.054975120783418374,0.04088413823123993,0.04142959270611968,22.940000534057617,23.950000762939453,17.829999923706055,1.47,1.4
4.855550984541575,0.054142077746263784,0.20347868656788626,39.38999938964844,1.85,0.04953319875136075,-0.11290062873209994,0.10824630146929004,-0.05070493093483386,-0.09079143354379215,1.81,-0.32955803116524607,-0.05340497909249797,2.0,2.0,2.61,0.053080171620912386,0.04935966105947864,0.03974903550134434,20.649999618530273,22.940000534057617,23.950000762939453,1.47,1.36
4.650094091892242,-0.18005035714502649,0.20312699388608582,59.88999938964844,2.45,0.03731057889956513,-0.05070493093483386,0.2377017847240046,0.06656179706820753,-0.16942452401777075,0.97,-0.05340497909249797,-0.13867457202386535,1.81,2.01,2.28,0.04953319875136075,0.054975120783418374,0.039037609759888126,39.38999938964844,20.649999618530273,22.940000534057617,1.85,1.47
4.426700989405314,0.1386719114213657,0.14140244376810607,55.279998779296875,1.93,0.010999174706166848,0.06656179706820753,-0.04069510358117079,-0.32955803116524607,-0.0748490423387097,0.39,-0.13867457202386535,-0.07899000342486795,0.97,2.0,1.98,0.03731057889956513,0.053080171620912386,0.04088413823123993,59.88999938964844,39.38999938964844,20.649999618530273,2.45,1.47
4.145482659339905,0.08257775345611007,0.043756417962811774,40.0,1.49,-0.0002222800255385904,-0.32955803116524607,0.08703755214118236,-0.05340497909249797,0.007821576633499472,0.16,-0.07899000342486795,0.056004918816938254,0.39,1.81,2.0,0.010999174706166848,0.04953319875136075,0.04935966105947864,55.279998779296875,59.88999938964844,39.38999938964844,1.93,1.85
4.032650967439015,0.04945678294983269,0.09973797414054021,44.84000015258789,1.93,-0.0011358601902212717,-0.05340497909249797,-0.3166394189439893,-0.13867457202386535,-0.08565734305805428,0.15,0.056004918816938254,-0.009097810475949042,0.16,0.97,2.01,-0.0002222800255385904,0.03731057889956513,0.054975120783418374,40.0,55.279998779296875,59.88999938964844,1.49,2.45
3.9435680905977883,-0.011222360879981408,0.06751162002162209,46.349998474121094,2.02,8.463140671510772e-05,-0.13867457202386535,-0.07638888807168265,-0.07899000342486795,-0.10993119762019943,0.22,-0.009097810475949042,0.1770234981357035,0.15,0.39,2.0,-0.0011358601902212717,0.010999174706166848,0.053080171620912386,44.84000015258789,40.0,55.279998779296875,1.93,1.93
3.8478246331214905,-0.011045439229463105,0.09445016624392404,44.13999938964844,1.9,-0.004464787676623838,-0.07899000342486795,0.14781592071146488,0.056004918816938254,0.08540446199532292,0.18,0.1770234981357035,0.19701294507650235,0.22,0.16,1.81,8.463140671510772e-05,-0.0002222800255385904,0.04953319875136075,46.349998474121094,44.84000015258789,40.0,2.02,1.49
3.7277836203575134,-0.017717899769023826,0.11366791035198064,36.5,2.25,-0.005763244243767063,0.056004918816938254,0.2121950456031576,-0.009097810475949042,0.09392507914826331,0.15,0.19701294507650235,0.07931351089480487,0.18,0.15,0.97,-0.004464787676623838,-0.0011358601902212717,0.03731057889956513,44.13999938964844,46.349998474121094,44.84000015258789,1.9,1.93
